name,SubCategory,OS,Country,City,Support Group,Virtual,Shared
ITSBEBEL00017,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00018,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00019,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00020,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00021,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00022,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00023,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00024,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00025,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00026,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00027,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00028,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00029,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00030,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00031,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00032,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00033,Linux,SUSE Linux Enterprise Server (SLES) 10,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00034,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00035,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00036,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00037,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00038,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00039,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00040,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00041,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00042,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00043,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00044,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00045,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00046,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00047,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00048,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00049,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00050,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00051,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00052,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00053,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00054,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00055,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00056,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00057,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00058,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00059,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00060,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00061,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00062,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00063,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00064,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00065,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00066,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00067,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00068,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00069,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00070,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00071,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00072,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00073,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00074,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00075,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00076,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00078,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00079,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00080,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00081,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00082,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00083,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00084,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00085,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00086,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00087,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00088,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00089,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00090,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00091,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00092,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00093,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00094,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00095,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00096,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00097,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00098,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00099,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00100,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00101,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00102,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00103,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00104,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00105,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00106,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00107,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00108,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00109,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00110,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00111,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00112,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00113,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00114,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00115,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00116,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00117,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00118,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00119,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00120,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00121,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00122,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00123,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00124,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00125,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00126,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00127,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00128,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00129,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00130,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00131,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00132,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00133,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00134,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00135,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00136,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00137,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00138,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00139,Linux,SUSE Linux Enterprise Server (SLES) 11.2,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00140,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00141,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00142,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00143,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00144,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00145,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00146,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00147,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00148,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00149,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00150,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00151,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00152,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00153,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00154,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00155,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00156,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00157,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00158,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00159,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00160,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00161,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00162,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00163,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00164,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00165,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00166,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00167,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00168,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00169,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00170,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00171,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00172,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00173,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00174,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00175,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00176,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00177,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00178,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00179,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00180,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00181,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00182,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00183,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00184,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00185,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00186,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00187,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00188,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00189,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00190,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00191,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00193,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00194,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00195,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00196,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,
ITSBEBEL00197,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00198,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00199,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00200,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00201,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00202,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00203,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00204,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00205,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00206,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00207,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00208,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,
ITSBEBEL00209,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,
ITSBEBEL00210,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,
ITSBEBEL00211,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,
ITSBEBEL00212,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00213,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00214,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00215,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00216,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00217,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00218,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00219,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00220,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00221,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00222,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00223,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00224,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00225,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00226,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00227,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00228,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00229,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,FALSE,FALSE
ITSBEBEL00230,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00231,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00232,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00233,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00234,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00235,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00236,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00237,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00238,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00239,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00240,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00241,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00242,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00243,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00244,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00245,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00246,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00247,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00248,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00249,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00250,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00251,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00252,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00253,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00254,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00255,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00256,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00257,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00258,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00259,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00260,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00261,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00262,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00263,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00264,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00265,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
ITSBEBEL00266,Linux,Linux Red Hat,BELGIUM,BEERSE,LINUX L1,TRUE,FALSE
